URUN KODU;MAGAZA;DEPO;ISLEM TIPI;MLZ.BELGE;ISLEM TARIHI;MIKTAR;BIRIM;MAGAZA ADI;IRSALIYE;URUN TANIMI;TUTAR;SAS NO;SATICI KODU;GIRIS SAATI;BOLGE;BOLGE ADI;GIRIS TARIHI;KDV LI TUTAR;
000000000014001211;0010;0001;913;;15.10.2019;   5,000;ST;Orta Mahalle Merkez Artvin;10-60023;YUFKA 1000 G NÝMET;       29,40;;0000011723;13:13:47;9918;Erzurum;15.10.2019;       35,00;
000000000014000024;0011;0001;913;;10.10.2019;   1,000;ST;Pelitlik Alanya Antalya;11-203386;EKMEK KARADENÝZ 500G;        2,77;;0000011723;13:07:55;9901;Serik;10.10.2019;        3,50;
000000000014000041;0011;0001;913;;01.10.2019;  40,000;ST;Pelitlik Alanya Antalya;11-114428;EKMEK;       44,06;;0000011723;00:06:34;9901;Serik;02.10.2019;       50,00;
000000000014000041;0011;0001;913;;02.10.2019;  30,000;ST;Pelitlik Alanya Antalya;11-114444;EKMEK;       33,05;;0000011723;00:07:10;9901;Serik;03.10.2019;       37,50;
000000000014000041;0011;0001;913;;03.10.2019;  33,000;ST;Pelitlik Alanya Antalya;11-114461;EKMEK;       36,35;;0000011723;00:08:12;9901;Serik;04.10.2019;       41,25;
000000000014000041;0011;0001;913;;04.10.2019;  35,000;ST;Pelitlik Alanya Antalya;11-114477;EKMEK;       38,55;;0000011723;00:07:04;9901;Serik;05.10.2019;       43,75;
000000000014000041;0011;0001;913;;05.10.2019;  36,000;ST;Pelitlik Alanya Antalya;11-114494;EKMEK;       39,65;;0000011723;00:08:13;9901;Serik;06.10.2019;       45,00;
000000000014000041;0011;0001;913;;06.10.2019;  35,000;ST;Pelitlik Alanya Antalya;11-114510;EKMEK;       38,55;;0000011723;00:07:32;9901;Serik;07.10.2019;       43,75;
000000000014000041;0011;0001;913;;07.10.2019;  30,000;ST;Pelitlik Alanya Antalya;11-114527;EKMEK;       33,05;;0000011723;00:07:09;9901;Serik;08.10.2019;       37,50;
000000000014000041;0011;0001;913;;08.10.2019;  39,000;ST;Pelitlik Alanya Antalya;11-114544;EKMEK;       42,96;;0000011723;00:07:07;9901;Serik;09.10.2019;       48,75;
000000000014000041;0011;0001;913;;09.10.2019;  34,000;ST;Pelitlik Alanya Antalya;11-114560;EKMEK;       37,45;;0000011723;00:06:57;9901;Serik;10.10.2019;       42,50;
000000000014000041;0011;0001;913;;10.10.2019;  30,000;ST;Pelitlik Alanya Antalya;11-114577;EKMEK;       33,05;;0000011723;00:08:33;9901;Serik;11.10.2019;       37,50;
000000000014000041;0011;0001;913;;11.10.2019;  30,000;ST;Pelitlik Alanya Antalya;11-114593;EKMEK;       33,05;;0000011723;00:08:14;9901;Serik;12.10.2019;       37,50;
000000000014000041;0011;0001;913;;13.10.2019;  55,000;ST;Pelitlik Alanya Antalya;11-114625;EKMEK;       60,58;;0000011723;00:07:09;9901;Serik;14.10.2019;       68,75;
000000000014000041;0011;0001;913;;14.10.2019;  34,000;ST;Pelitlik Alanya Antalya;11-114642;EKMEK;       37,45;;0000011723;00:07:25;9901;Serik;15.10.2019;       42,50;
000000000014000041;0011;0001;913;;15.10.2019;  39,000;ST;Pelitlik Alanya Antalya;11-114659;EKMEK;       42,96;;0000011723;00:07:45;9901;Serik;16.10.2019;       48,75;
000000000014000041;0011;0001;913;;16.10.2019;  35,000;ST;Pelitlik Alanya Antalya;11-114674;EKMEK;       38,55;;0000011723;00:07:12;9901;Serik;17.10.2019;       43,75;
000000000014000042;0011;0001;913;;01.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114428;EKMEK BÜYÜK;        4,21;;0000011723;00:06:34;9901;Serik;02.10.2019;        5,00;
000000000014000042;0011;0001;913;;02.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114444;EKMEK BÜYÜK;        4,21;;0000011723;00:07:10;9901;Serik;03.10.2019;        5,00;
000000000014000042;0011;0001;913;;03.10.2019;   1,000;ST;Pelitlik Alanya Antalya;11-114461;EKMEK BÜYÜK;        2,10;;0000011723;00:08:12;9901;Serik;04.10.2019;        2,50;
000000000014000042;0011;0001;913;;04.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114477;EKMEK BÜYÜK;        4,21;;0000011723;00:07:04;9901;Serik;05.10.2019;        5,00;
000000000014000042;0011;0001;913;;05.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114494;EKMEK BÜYÜK;        4,21;;0000011723;00:08:13;9901;Serik;06.10.2019;        5,00;
000000000014000042;0011;0001;913;;06.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114510;EKMEK BÜYÜK;        4,21;;0000011723;00:07:32;9901;Serik;07.10.2019;        5,00;
000000000014000042;0011;0001;913;;07.10.2019;   1,000;ST;Pelitlik Alanya Antalya;11-114527;EKMEK BÜYÜK;        2,10;;0000011723;00:07:09;9901;Serik;08.10.2019;        2,50;
000000000014000042;0011;0001;913;;08.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114544;EKMEK BÜYÜK;        4,21;;0000011723;00:07:07;9901;Serik;09.10.2019;        5,00;
000000000014000042;0011;0001;913;;09.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114560;EKMEK BÜYÜK;        4,21;;0000011723;00:06:57;9901;Serik;10.10.2019;        5,00;
000000000014000042;0011;0001;913;;10.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114577;EKMEK BÜYÜK;        4,21;;0000011723;00:08:33;9901;Serik;11.10.2019;        5,00;
000000000014000042;0011;0001;913;;11.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114593;EKMEK BÜYÜK;        4,21;;0000011723;00:08:14;9901;Serik;12.10.2019;        5,00;
000000000014000042;0011;0001;913;;13.10.2019;   1,000;ST;Pelitlik Alanya Antalya;11-114625;EKMEK BÜYÜK;        2,10;;0000011723;00:07:09;9901;Serik;14.10.2019;        2,50;
000000000014000042;0011;0001;913;;14.10.2019;   3,000;ST;Pelitlik Alanya Antalya;11-114642;EKMEK BÜYÜK;        6,31;;0000011723;00:07:25;9901;Serik;15.10.2019;        7,50;
000000000014000042;0011;0001;913;;15.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114659;EKMEK BÜYÜK;        4,21;;0000011723;00:07:45;9901;Serik;16.10.2019;        5,00;
000000000014000042;0011;0001;913;;16.10.2019;   1,000;ST;Pelitlik Alanya Antalya;11-114674;EKMEK BÜYÜK;        2,10;;0000011723;00:07:12;9901;Serik;17.10.2019;        2,50;
000000000014000049;0011;0001;913;;03.10.2019;   5,000;ST;Pelitlik Alanya Antalya;11-201655;YUFKA 500 G NÝMET;       16,59;;0000011723;13:09:22;9901;Serik;03.10.2019;       19,75;
000000000014000049;0011;0001;913;;07.10.2019;   8,000;ST;Pelitlik Alanya Antalya;11-202420;YUFKA 500 G NÝMET;       26,55;;0000011723;13:07:43;9901;Serik;07.10.2019;       31,60;
000000000014000049;0011;0001;913;;10.10.2019;   6,000;ST;Pelitlik Alanya Antalya;11-203386;YUFKA 500 G NÝMET;       19,91;;0000011723;13:07:55;9901;Serik;10.10.2019;       23,70;
000000000014000059;0011;0001;913;;01.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114428;GÜNLÜK KEPEKLÝ EKMEK;        2,10;;0000011723;00:06:34;9901;Serik;02.10.2019;        2,50;
000000000014000059;0011;0001;913;;02.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114444;GÜNLÜK KEPEKLÝ EKMEK;        2,10;;0000011723;00:07:10;9901;Serik;03.10.2019;        2,50;
000000000014000059;0011;0001;913;;03.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114461;GÜNLÜK KEPEKLÝ EKMEK;        2,10;;0000011723;00:08:12;9901;Serik;04.10.2019;        2,50;
000000000014000059;0011;0001;913;;04.10.2019;   1,000;ST;Pelitlik Alanya Antalya;11-114477;GÜNLÜK KEPEKLÝ EKMEK;        1,05;;0000011723;00:07:04;9901;Serik;05.10.2019;        1,25;
000000000014000059;0011;0001;913;;06.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114510;GÜNLÜK KEPEKLÝ EKMEK;        2,10;;0000011723;00:07:32;9901;Serik;07.10.2019;        2,50;
000000000014000059;0011;0001;913;;07.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114527;GÜNLÜK KEPEKLÝ EKMEK;        2,10;;0000011723;00:07:09;9901;Serik;08.10.2019;        2,50;
000000000014000059;0011;0001;913;;08.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114544;GÜNLÜK KEPEKLÝ EKMEK;        2,10;;0000011723;00:07:07;9901;Serik;09.10.2019;        2,50;
000000000014000059;0011;0001;913;;09.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114560;GÜNLÜK KEPEKLÝ EKMEK;        2,10;;0000011723;00:06:57;9901;Serik;10.10.2019;        2,50;
000000000014000059;0011;0001;913;;10.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114577;GÜNLÜK KEPEKLÝ EKMEK;        2,10;;0000011723;00:08:33;9901;Serik;11.10.2019;        2,50;
000000000014000059;0011;0001;913;;11.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114593;GÜNLÜK KEPEKLÝ EKMEK;        2,10;;0000011723;00:08:14;9901;Serik;12.10.2019;        2,50;
000000000014000059;0011;0001;913;;13.10.2019;   4,000;ST;Pelitlik Alanya Antalya;11-114625;GÜNLÜK KEPEKLÝ EKMEK;        4,20;;0000011723;00:07:09;9901;Serik;14.10.2019;        5,00;
000000000014000059;0011;0001;913;;15.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114659;GÜNLÜK KEPEKLÝ EKMEK;        2,10;;0000011723;00:07:45;9901;Serik;16.10.2019;        2,50;
000000000014000059;0011;0001;913;;16.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114674;GÜNLÜK KEPEKLÝ EKMEK;        2,10;;0000011723;00:07:12;9901;Serik;17.10.2019;        2,50;
000000000014000071;0011;0001;913;;03.10.2019;   7,000;ST;Pelitlik Alanya Antalya;11-201655;EKMEK BAZLAMA 340 G;       18,94;;0000011723;13:09:22;9901;Serik;03.10.2019;       23,10;
000000000014000071;0011;0001;913;;07.10.2019;  10,000;ST;Pelitlik Alanya Antalya;11-202420;EKMEK BAZLAMA 340 G;       27,06;;0000011723;13:07:43;9901;Serik;07.10.2019;       33,00;
000000000014000071;0011;0001;913;;10.10.2019;  10,000;ST;Pelitlik Alanya Antalya;11-203386;EKMEK BAZLAMA 340 G;       27,06;;0000011723;13:07:55;9901;Serik;10.10.2019;       33,00;
000000000014000091;0011;0001;913;;01.10.2019;  30,000;ST;Pelitlik Alanya Antalya;11-25680;TAÞ FIRIN EKMEÐÝ;       33,03;;0000011723;00:06:34;9901;Serik;02.10.2019;       37,50;
000000000014000091;0011;0001;913;;03.10.2019;  18,000;ST;Pelitlik Alanya Antalya;11-22747;TAÞ FIRIN EKMEÐÝ;       19,80;;0000011723;00:08:12;9901;Serik;04.10.2019;       22,50;
000000000014000091;0011;0001;913;;04.10.2019;  20,000;ST;Pelitlik Alanya Antalya;11-23454;TAÞ FIRIN EKMEÐÝ;       22,00;;0000011723;00:07:05;9901;Serik;05.10.2019;       25,00;
000000000014000091;0011;0001;913;;05.10.2019;  20,000;ST;Pelitlik Alanya Antalya;11-23462;TAÞ FIRIN EKMEÐÝ;       22,00;;0000011723;00:08:14;9901;Serik;06.10.2019;       25,00;
000000000014000091;0011;0001;913;;06.10.2019;  30,000;ST;Pelitlik Alanya Antalya;11-23472;TAÞ FIRIN EKMEÐÝ;       33,01;;0000011723;00:07:32;9901;Serik;07.10.2019;       37,50;
000000000014000091;0011;0001;913;;07.10.2019;  20,000;ST;Pelitlik Alanya Antalya;11-023113;TAÞ FIRIN EKMEÐÝ;       22,00;;0000011723;00:07:09;9901;Serik;08.10.2019;       25,00;
000000000014000091;0011;0001;913;;08.10.2019;  20,000;ST;Pelitlik Alanya Antalya;11-23126;TAÞ FIRIN EKMEÐÝ;       22,00;;0000011723;00:07:08;9901;Serik;09.10.2019;       25,00;
000000000014000091;0011;0001;913;;09.10.2019;  20,000;ST;Pelitlik Alanya Antalya;11-23138;TAÞ FIRIN EKMEÐÝ;       22,00;;0000011723;00:06:57;9901;Serik;10.10.2019;       25,00;
000000000014000091;0011;0001;913;;10.10.2019;  15,000;ST;Pelitlik Alanya Antalya;11-023149;TAÞ FIRIN EKMEÐÝ;       16,50;;0000011723;00:08:34;9901;Serik;11.10.2019;       18,75;
000000000014000091;0011;0001;913;;11.10.2019;  10,000;ST;Pelitlik Alanya Antalya;11-023260;TAÞ FIRIN EKMEÐÝ;       11,00;;0000011723;00:08:14;9901;Serik;12.10.2019;       12,50;
000000000014000091;0011;0001;913;;12.10.2019;  10,000;ST;Pelitlik Alanya Antalya;11-023271;TAÞ FIRIN EKMEÐÝ;       11,00;;0000011723;00:07:47;9901;Serik;13.10.2019;       12,50;
000000000014000091;0011;0001;913;;13.10.2019;  20,000;ST;Pelitlik Alanya Antalya;11-023283;TAÞ FIRIN EKMEÐÝ;       22,00;;0000011723;00:07:09;9901;Serik;14.10.2019;       25,00;
000000000014000091;0011;0001;913;;14.10.2019;  20,000;ST;Pelitlik Alanya Antalya;11-23293;TAÞ FIRIN EKMEÐÝ;       22,00;;0000011723;00:07:25;9901;Serik;15.10.2019;       25,00;
000000000014000091;0011;0001;913;;15.10.2019;  18,000;ST;Pelitlik Alanya Antalya;11-028104;TAÞ FIRIN EKMEÐÝ;       19,80;;0000011723;00:07:44;9901;Serik;16.10.2019;       22,50;
000000000014000091;0011;0001;913;;16.10.2019;  20,000;ST;Pelitlik Alanya Antalya;11-028116;TAÞ FIRIN EKMEÐÝ;       22,03;;0000011723;00:07:12;9901;Serik;17.10.2019;       25,00;
000000000014000211;0011;0001;913;;01.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114428;ÇEÞÝT EKMEK;        2,52;;0000011723;00:06:34;9901;Serik;02.10.2019;        3,00;
000000000014000211;0011;0001;913;;02.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114444;ÇEÞÝT EKMEK;        2,52;;0000011723;00:07:10;9901;Serik;03.10.2019;        3,00;
000000000014000211;0011;0001;913;;03.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114461;ÇEÞÝT EKMEK;        2,52;;0000011723;00:08:12;9901;Serik;04.10.2019;        3,00;
000000000014000211;0011;0001;913;;04.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114477;ÇEÞÝT EKMEK;        2,52;;0000011723;00:07:04;9901;Serik;05.10.2019;        3,00;
000000000014000211;0011;0001;913;;05.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114494;ÇEÞÝT EKMEK;        2,52;;0000011723;00:08:13;9901;Serik;06.10.2019;        3,00;
000000000014000211;0011;0001;913;;06.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114510;ÇEÞÝT EKMEK;        2,52;;0000011723;00:07:32;9901;Serik;07.10.2019;        3,00;
000000000014000211;0011;0001;913;;07.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114527;ÇEÞÝT EKMEK;        2,52;;0000011723;00:07:09;9901;Serik;08.10.2019;        3,00;
000000000014000211;0011;0001;913;;08.10.2019;   1,000;ST;Pelitlik Alanya Antalya;11-114544;ÇEÞÝT EKMEK;        1,26;;0000011723;00:07:07;9901;Serik;09.10.2019;        1,50;
000000000014000211;0011;0001;913;;09.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114560;ÇEÞÝT EKMEK;        2,52;;0000011723;00:06:57;9901;Serik;10.10.2019;        3,00;
000000000014000211;0011;0001;913;;10.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114577;ÇEÞÝT EKMEK;        2,52;;0000011723;00:08:33;9901;Serik;11.10.2019;        3,00;
000000000014000211;0011;0001;913;;11.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114593;ÇEÞÝT EKMEK;        2,52;;0000011723;00:08:14;9901;Serik;12.10.2019;        3,00;
000000000014000211;0011;0001;913;;13.10.2019;   4,000;ST;Pelitlik Alanya Antalya;11-114625;ÇEÞÝT EKMEK;        5,05;;0000011723;00:07:09;9901;Serik;14.10.2019;        6,00;
000000000014000211;0011;0001;913;;14.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114642;ÇEÞÝT EKMEK;        2,52;;0000011723;00:07:25;9901;Serik;15.10.2019;        3,00;
000000000014000211;0011;0001;913;;15.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114659;ÇEÞÝT EKMEK;        2,52;;0000011723;00:07:45;9901;Serik;16.10.2019;        3,00;
000000000014000211;0011;0001;913;;16.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-114674;ÇEÞÝT EKMEK;        2,52;;0000011723;00:07:12;9901;Serik;17.10.2019;        3,00;
000000000014000221;0011;0001;913;;10.10.2019;   5,000;ST;Pelitlik Alanya Antalya;11-203386;DÜRÜMLÜK LAVAÞ 200 G;       10,86;;0000011723;13:07:55;9901;Serik;10.10.2019;       13,75;
000000000014000781;0011;0001;913;;03.10.2019;   3,000;ST;Pelitlik Alanya Antalya;11-201655;YÖRESEL EKMEK NÝMET 500G;        8,30;;0000011723;13:09:22;9901;Serik;03.10.2019;       10,50;
000000000014000781;0011;0001;913;;07.10.2019;   2,000;ST;Pelitlik Alanya Antalya;11-202420;YÖRESEL EKMEK NÝMET 500G;        5,53;;0000011723;13:07:43;9901;Serik;07.10.2019;        7,00;
000000000014000781;0011;0001;913;;10.10.2019;   5,000;ST;Pelitlik Alanya Antalya;11-203386;YÖRESEL EKMEK NÝMET 500G;       13,82;;0000011723;13:07:55;9901;Serik;10.10.2019;       17,50;
000000000014001211;0011;0001;913;;03.10.2019;   4,000;ST;Pelitlik Alanya Antalya;11-201655;YUFKA 1000 G NÝMET;       23,35;;0000011723;13:09:22;9901;Serik;03.10.2019;       27,80;
000000000014001211;0011;0001;913;;07.10.2019;   8,000;ST;Pelitlik Alanya Antalya;11-202420;YUFKA 1000 G NÝMET;       46,71;;0000011723;13:07:43;9901;Serik;07.10.2019;       55,60;
000000000014001211;0011;0001;913;;10.10.2019;   7,000;ST;Pelitlik Alanya Antalya;11-203386;YUFKA 1000 G NÝMET;       40,87;;0000011723;13:07:55;9901;Serik;10.10.2019;       48,65;
000000000014001229;0011;0001;913;;10.10.2019;   3,000;ST;Pelitlik Alanya Antalya;11-203386;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        8,85;;0000011723;13:07:55;9901;Serik;10.10.2019;       10,50;
000000000014001287;0011;0001;913;;03.10.2019;   3,000;ST;Pelitlik Alanya Antalya;11-201655;EKMEK HAÞHAÞLI 250 G;       10,77;;0000011723;13:09:22;9901;Serik;03.10.2019;       14,25;
000000000014001287;0011;0001;913;;10.10.2019;   5,000;ST;Pelitlik Alanya Antalya;11-203386;EKMEK HAÞHAÞLI 250 G;       17,95;;0000011723;13:07:55;9901;Serik;10.10.2019;       23,75;
000000000014001292;0011;0001;913;;07.10.2019;   1,000;ST;Pelitlik Alanya Antalya;11-202420;EKMEK SARI BUÐDAY 500 G;        3,69;;0000011723;13:07:43;9901;Serik;07.10.2019;        4,50;
000000000014001292;0011;0001;913;;10.10.2019;   3,000;ST;Pelitlik Alanya Antalya;11-203386;EKMEK SARI BUÐDAY 500 G;       11,07;;0000011723;13:07:55;9901;Serik;10.10.2019;       13,50;
000000000028000206;0011;0001;913;;10.10.2019;   5,000;ST;Pelitlik Alanya Antalya;11-203386;KANEPE ATIÞTIRMALIK SADE-SUS. 200 GR;       12,28;;0000011723;13:07:55;9901;Serik;10.10.2019;       16,25;
000000000014000024;0012;0001;913;;08.10.2019;   1,000;ST;Þehit Erdem Kartal Ýstanbul;12-696758;EKMEK KARADENÝZ 500G;        2,57;;0000011723;00:07:45;9935;Pendik;09.10.2019;        3,25;
000000000014000041;0012;0001;913;;01.10.2019;  13,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582094;EKMEK;       13,13;;0000011723;00:07:23;9935;Pendik;02.10.2019;       14,95;
000000000014000041;0012;0001;913;;02.10.2019;  20,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582142;EKMEK;       20,20;;0000011723;00:08:14;9935;Pendik;03.10.2019;       23,00;
000000000014000041;0012;0001;913;;03.10.2019;  20,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582177;EKMEK;       20,20;;0000011723;00:09:34;9935;Pendik;04.10.2019;       23,00;
000000000014000041;0012;0001;913;;04.10.2019;  20,000;ST;Þehit Erdem Kartal Ýstanbul;12-582212;EKMEK;       20,20;;0000011723;00:07:48;9935;Pendik;05.10.2019;       23,00;
000000000014000041;0012;0001;913;;05.10.2019;  13,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582247;EKMEK;       13,13;;0000011723;00:09:07;9935;Pendik;06.10.2019;       14,95;
000000000014000041;0012;0001;913;;06.10.2019;  20,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582572;EKMEK;       20,20;;0000011723;00:08:15;9935;Pendik;07.10.2019;       23,00;
000000000014000041;0012;0001;913;;07.10.2019;  20,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582607;EKMEK;       20,20;;0000011723;00:07:58;9935;Pendik;08.10.2019;       23,00;
000000000014000041;0012;0001;913;;08.10.2019;  16,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582642;EKMEK;       16,16;;0000011723;00:07:47;9935;Pendik;09.10.2019;       18,40;
000000000014000041;0012;0001;913;;09.10.2019;  16,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582477;EKMEK;       16,16;;0000011723;00:07:45;9935;Pendik;10.10.2019;       18,40;
000000000014000041;0012;0001;913;;10.10.2019;  18,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582512;EKMEK;       18,18;;0000011723;00:09:30;9935;Pendik;11.10.2019;       20,70;
000000000014000041;0012;0001;913;;11.10.2019;  19,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582547;EKMEK;       19,19;;0000011723;00:09:12;9935;Pendik;12.10.2019;       21,85;
000000000014000041;0012;0001;913;;12.10.2019;  18,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582399;EKMEK;       18,18;;0000011723;00:08:30;9935;Pendik;13.10.2019;       20,70;
000000000014000041;0012;0001;913;;13.10.2019;  17,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582434;EKMEK;       17,17;;0000011723;00:07:50;9935;Pendik;14.10.2019;       19,55;
000000000014000041;0012;0001;913;;14.10.2019;  20,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582283;EKMEK;       20,20;;0000011723;00:08:09;9935;Pendik;15.10.2019;       23,00;
000000000014000041;0012;0001;913;;15.10.2019;  18,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582318;EKMEK;       18,18;;0000011723;00:08:33;9935;Pendik;16.10.2019;       20,70;
000000000014000041;0012;0001;913;;16.10.2019;  20,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582353;EKMEK;       20,20;;0000011723;00:08:00;9935;Pendik;17.10.2019;       23,00;
000000000014000042;0012;0001;913;;03.10.2019;   4,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582177;EKMEK BÜYÜK;        5,07;;0000011723;00:09:34;9935;Pendik;04.10.2019;        6,00;
000000000014000042;0012;0001;913;;04.10.2019;   1,000;ST;Þehit Erdem Kartal Ýstanbul;12-582212;EKMEK BÜYÜK;        1,27;;0000011723;00:07:48;9935;Pendik;05.10.2019;        1,50;
000000000014000042;0012;0001;913;;05.10.2019;   1,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582247;EKMEK BÜYÜK;        1,27;;0000011723;00:09:07;9935;Pendik;06.10.2019;        1,50;
000000000014000042;0012;0001;913;;06.10.2019;   2,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582572;EKMEK BÜYÜK;        2,53;;0000011723;00:08:15;9935;Pendik;07.10.2019;        3,00;
000000000014000042;0012;0001;913;;07.10.2019;   4,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582607;EKMEK BÜYÜK;        5,06;;0000011723;00:07:58;9935;Pendik;08.10.2019;        6,00;
000000000014000042;0012;0001;913;;08.10.2019;   2,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582642;EKMEK BÜYÜK;        2,53;;0000011723;00:07:47;9935;Pendik;09.10.2019;        3,00;
000000000014000042;0012;0001;913;;09.10.2019;   1,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582477;EKMEK BÜYÜK;        1,27;;0000011723;00:07:45;9935;Pendik;10.10.2019;        1,50;
000000000014000042;0012;0001;913;;10.10.2019;   2,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582512;EKMEK BÜYÜK;        2,53;;0000011723;00:09:30;9935;Pendik;11.10.2019;        3,00;
000000000014000042;0012;0001;913;;12.10.2019;   1,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582399;EKMEK BÜYÜK;        1,27;;0000011723;00:08:30;9935;Pendik;13.10.2019;        1,50;
000000000014000042;0012;0001;913;;14.10.2019;   3,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582283;EKMEK BÜYÜK;        3,80;;0000011723;00:08:09;9935;Pendik;15.10.2019;        4,50;
000000000014000042;0012;0001;913;;15.10.2019;   4,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582318;EKMEK BÜYÜK;        5,06;;0000011723;00:08:33;9935;Pendik;16.10.2019;        6,00;
000000000014000042;0012;0001;913;;16.10.2019;   4,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582353;EKMEK BÜYÜK;        5,07;;0000011723;00:08:00;9935;Pendik;17.10.2019;        6,00;
000000000014000049;0012;0001;913;;01.10.2019;   1,000;ST;Þehit Erdem Kartal Ýstanbul;12-023416;YUFKA 500 G NÝMET;        3,32;;0000011723;00:07:22;9935;Pendik;02.10.2019;        3,95;
000000000014000049;0012;0001;913;;04.10.2019;   2,000;ST;Þehit Erdem Kartal Ýstanbul;12-023269;YUFKA 500 G NÝMET;        6,64;;0000011723;00:07:47;9935;Pendik;05.10.2019;        7,90;
000000000014000049;0012;0001;913;;08.10.2019;   2,000;ST;Þehit Erdem Kartal Ýstanbul;12-023738;YUFKA 500 G NÝMET;        6,64;;0000011723;00:07:46;9935;Pendik;09.10.2019;        7,90;
000000000014000049;0012;0001;913;;11.10.2019;   2,000;ST;Þehit Erdem Kartal Ýstanbul;12-023618;YUFKA 500 G NÝMET;        6,64;;0000011723;00:09:11;9935;Pendik;12.10.2019;        7,90;
000000000014000049;0012;0001;913;;15.10.2019;   3,000;ST;Þehit Erdem Kartal Ýstanbul;12-024310;YUFKA 500 G NÝMET;        9,96;;0000011723;00:08:34;9935;Pendik;16.10.2019;       11,85;
000000000014000059;0012;0001;913;;01.10.2019;   1,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582094;GÜNLÜK KEPEKLÝ EKMEK;        1,05;;0000011723;00:07:23;9935;Pendik;02.10.2019;        1,25;
000000000014000059;0012;0001;913;;02.10.2019;   1,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582142;GÜNLÜK KEPEKLÝ EKMEK;        1,05;;0000011723;00:08:14;9935;Pendik;03.10.2019;        1,25;
000000000014000059;0012;0001;913;;03.10.2019;   3,000;ST;Þehit Erdem Kartal Ýstanbul;12-Y582177;GÜNLÜK KEPEKLÝ EKMEK;        3,15;;0000011723;00:09:34;9935;Pendik;04.10.2019;        3,75;
